date,game,minimum,decision,confidence,actual_total,went_over,result,reasoning,month
2024-10-22,New York Knicks @ Boston Celtics,217.0,NO,61,241,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (99+ days),2024-10
2024-11-07,Utah Jazz @ Milwaukee Bucks,212.5,NO,35,223,True,SKIPPED,Above-avg offense (113.6) | Above average pace (99.7) | Milwaukee Bucks cold (scoring slump) | Tight buffer (14.9) | Both teams rested (3+ days),2024-11
2024-11-08,Los Angeles Clippers @ Sacramento Kings,213.5,NO,55,205,False,SKIPPED,Strong offense (115.9) | Average pace (97.8) | Sacramento Kings hot (WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-08,Philadelphia 76ers @ Los Angeles Lakers,208.0,NO,41,222,True,SKIPPED,Above-avg offense (113.9) | Average pace (97.5) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-08,Portland Trail Blazers @ Minnesota Timberwolves,210.0,NO,40,229,True,SKIPPED,Strong offense (114.2) | Above average pace (98.0) | Portland Trail Blazers cold (scoring slump) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2024-11
2024-11-08,Miami Heat @ Denver Nuggets,216.5,NO,63,257,True,SKIPPED,Elite offense (116.7) | Above average pace (98.0) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-08,Houston Rockets @ Oklahoma City Thunder,220.0,NO,55,233,True,SKIPPED,Elite offense (117.8) | Above average pace (99.3) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-08,Washington Wizards @ Memphis Grizzlies,214.5,NO,62,232,True,SKIPPED,Above-avg offense (112.2) | Fast pace (102.1) | Washington Wizards hot (HOT) | Moderate buffer (15.2) | Both teams rested (4+ days),2024-11
2024-11-08,Milwaukee Bucks @ New York Knicks,216.5,NO,58,210,False,SKIPPED,Elite offense (117.2) | Above average pace (98.0) | Both teams neutral form | Tight buffer (14.8) | Milwaukee Bucks on back-to-back,2024-11
2024-11-08,Phoenix Suns @ Dallas Mavericks,213.0,NO,53,227,True,SKIPPED,Strong offense (115.5) | Above average pace (98.2) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-08,Golden State Warriors @ Cleveland Cavaliers,220.5,YES,80,253,True,WIN,Elite offense (118.3) | Above average pace (99.2) | Both teams hot (HOT/WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-08,Brooklyn Nets @ Boston Celtics,206.5,NO,58,212,True,SKIPPED,Strong offense (114.5) | Average pace (96.1) | Both teams hot (HOT/HOT) | Tight buffer (14.9) | Both teams rested (4+ days),2024-11
2024-11-08,Indiana Pacers @ Charlotte Hornets,207.5,NO,50,186,False,SKIPPED,Weak offense (111.9) | Above average pace (98.8) | Both teams hot (WARM/WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-08,Atlanta Hawks @ Detroit Pistons,218.5,NO,60,243,True,SKIPPED,Strong offense (114.8) | Fast pace (101.2) | Detroit Pistons cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-08,New Orleans Pelicans @ Orlando Magic,200.0,NO,31,203,True,SKIPPED,Weak offense (109.9) | Average pace (97.6) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-09,Utah Jazz @ San Antonio Spurs,211.0,NO,35,221,True,SKIPPED,Above-avg offense (112.8) | Above average pace (99.7) | Utah Jazz cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-09,Chicago Bulls @ Atlanta Hawks,221.0,NO,55,238,True,SKIPPED,Strong offense (114.3) | Fast pace (102.7) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.0) | Atlanta Hawks on back-to-back,2024-11
2024-11-09,Brooklyn Nets @ Cleveland Cavaliers,212.0,NO,60,205,False,SKIPPED,Strong offense (115.1) | Above average pace (98.1) | Both teams hot (HOT/WARM) | Moderate buffer (15.0) | Both teams on back-to-back (fatigued),2024-11
2024-11-09,Toronto Raptors @ Los Angeles Clippers,209.0,NO,42,208,False,SKIPPED,Above-avg offense (112.8) | Above average pace (98.6) | Toronto Raptors hot (HOT) | Tight buffer (14.8) | Los Angeles Clippers on back-to-back,2024-11
2024-11-10,Houston Rockets @ Detroit Pistons,215.0,NO,45,200,False,SKIPPED,Strong offense (115.2) | Above average pace (99.2) | Detroit Pistons cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-10,Boston Celtics @ Milwaukee Bucks,217.0,NO,60,220,True,SKIPPED,Elite offense (118.2) | Average pace (97.5) | Boston Celtics hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-10,New York Knicks @ Indiana Pacers,218.0,NO,72,253,True,SKIPPED,Elite offense (117.5) | Above average pace (98.3) | Indiana Pacers hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-10,Washington Wizards @ Orlando Magic,198.5,NO,37,215,True,SKIPPED,Weak offense (108.1) | Above average pace (98.5) | Washington Wizards hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-10,Miami Heat @ Minnesota Timberwolves,210.0,NO,46,189,False,SKIPPED,Strong offense (115.0) | Average pace (96.8) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-10,Toronto Raptors @ Los Angeles Lakers,209.5,NO,38,226,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.7) | Both teams neutral form | Tight buffer (14.8) | Toronto Raptors on back-to-back,2024-11
2024-11-10,Golden State Warriors @ Oklahoma City Thunder,219.5,NO,67,243,True,SKIPPED,Elite offense (117.7) | Above average pace (99.3) | Golden State Warriors hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-10,Charlotte Hornets @ Philadelphia 76ers,199.5,NO,35,212,True,SKIPPED,Weak offense (109.6) | Average pace (97.5) | Charlotte Hornets hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-10,Sacramento Kings @ Phoenix Suns,214.5,NO,60,245,True,SKIPPED,Elite offense (116.5) | Average pace (97.7) | Sacramento Kings hot (WARM) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-10,Memphis Grizzlies @ Portland Trail Blazers,217.5,NO,60,223,True,SKIPPED,Strong offense (114.7) | Fast pace (101.0) | Portland Trail Blazers cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-10,Dallas Mavericks @ Denver Nuggets,220.0,NO,68,242,True,SKIPPED,Elite offense (117.3) | Above average pace (99.5) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-11,Sacramento Kings @ San Antonio Spurs,214.5,NO,57,212,False,SKIPPED,Strong offense (115.6) | Above average pace (98.8) | Sacramento Kings hot (HOT) | Moderate buffer (15.1) | Sacramento Kings on back-to-back,2024-11
2024-11-11,Cleveland Cavaliers @ Chicago Bulls,224.5,YES,82,232,True,WIN,Elite offense (117.9) | Fast pace (101.3) | Cleveland Cavaliers hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-11,Washington Wizards @ Houston Rockets,207.5,NO,23,199,False,SKIPPED,Weak offense (111.0) | Above average pace (99.8) | Both teams neutral form | Tight buffer (14.8) | Both teams on back-to-back (fatigued),2024-11
2024-11-11,Brooklyn Nets @ New Orleans Pelicans,200.0,NO,30,212,True,SKIPPED,Weak offense (109.5) | Average pace (97.8) | Brooklyn Nets hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-11,Los Angeles Clippers @ Oklahoma City Thunder,218.5,NO,50,262,True,SKIPPED,Elite offense (117.7) | Above average pace (98.8) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.9) | Oklahoma City Thunder on back-to-back,2024-11
2024-11-12,Atlanta Hawks @ Boston Celtics,219.5,NO,72,233,True,SKIPPED,Elite offense (117.6) | Above average pace (99.2) | Boston Celtics hot (HOT) | Moderate buffer (15.0) | Both teams rested (3+ days),2024-11
2024-11-12,New York Knicks @ Philadelphia 76ers,210.5,NO,38,210,False,SKIPPED,Strong offense (115.2) | Average pace (97.1) | New York Knicks cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-12,Charlotte Hornets @ Orlando Magic,195.5,NO,35,203,True,SKIPPED,Weak offense (108.3) | Average pace (96.8) | Charlotte Hornets hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-12,Dallas Mavericks @ Golden State Warriors,213.0,NO,62,237,True,SKIPPED,Strong offense (114.9) | Above average pace (99.0) | Golden State Warriors hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-12,Phoenix Suns @ Utah Jazz,210.5,NO,40,232,True,SKIPPED,Above-avg offense (113.7) | Above average pace (98.5) | Utah Jazz cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-12,Toronto Raptors @ Milwaukee Bucks,211.5,NO,43,184,False,SKIPPED,Above-avg offense (113.2) | Above average pace (99.5) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-12,Miami Heat @ Detroit Pistons,211.0,NO,50,244,True,SKIPPED,Strong offense (114.2) | Above average pace (98.0) | Detroit Pistons cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-12,Minnesota Timberwolves @ Portland Trail Blazers,210.0,NO,50,230,True,SKIPPED,Strong offense (114.2) | Above average pace (98.0) | Portland Trail Blazers cold (scoring slump) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-13,Minnesota Timberwolves @ Portland Trail Blazers,210.0,NO,48,204,False,SKIPPED,Strong offense (114.2) | Above average pace (98.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2024-11
2024-11-13,New Orleans Pelicans @ Oklahoma City Thunder,215.5,NO,45,194,False,SKIPPED,Strong offense (115.3) | Above average pace (99.5) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-13,Washington Wizards @ San Antonio Spurs,207.0,NO,35,269,True,SKIPPED,Weak offense (110.6) | Fast pace (100.1) | San Antonio Spurs cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-13,Memphis Grizzlies @ Los Angeles Lakers,220.0,NO,78,251,True,SKIPPED,Elite offense (116.8) | Fast pace (100.4) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (3+ days),2024-11
2024-11-13,Phoenix Suns @ Sacramento Kings,214.5,NO,63,231,True,SKIPPED,Elite offense (116.5) | Average pace (97.7) | Both teams hot (WARM/HOT) | Tight buffer (14.8) | Phoenix Suns on back-to-back,2024-11
2024-11-13,Chicago Bulls @ New York Knicks,218.5,NO,55,247,True,SKIPPED,Elite offense (116.3) | Above average pace (99.8) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.1) | New York Knicks on back-to-back,2024-11
2024-11-13,Boston Celtics @ Brooklyn Nets,206.5,NO,53,253,True,SKIPPED,Strong offense (114.5) | Average pace (96.1) | Both teams hot (WARM/HOT) | Tight buffer (14.9) | Boston Celtics on back-to-back,2024-11
2024-11-13,Indiana Pacers @ Orlando Magic,208.0,NO,42,184,False,SKIPPED,Above-avg offense (113.0) | Above average pace (98.0) | Indiana Pacers hot (WARM) | Tight buffer (14.8) | Orlando Magic on back-to-back,2024-11
2024-11-13,Cleveland Cavaliers @ Philadelphia 76ers,216.5,NO,67,220,True,SKIPPED,Elite offense (116.8) | Above average pace (98.6) | Cleveland Cavaliers hot (WARM) | Moderate buffer (15.0) | Philadelphia 76ers on back-to-back,2024-11
2024-11-13,Los Angeles Clippers @ Houston Rockets,212.0,NO,58,214,True,SKIPPED,Strong offense (115.2) | Above average pace (98.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-13,Detroit Pistons @ Milwaukee Bucks,216.0,NO,40,247,True,SKIPPED,Strong offense (115.5) | Above average pace (99.5) | Detroit Pistons cold (scoring slump) | Moderate buffer (15.0) | Both teams on back-to-back (fatigued),2024-11
2024-11-14,Dallas Mavericks @ Utah Jazz,211.0,NO,40,228,True,SKIPPED,Above-avg offense (113.0) | Above average pace (99.6) | Utah Jazz cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-15,Washington Wizards @ Atlanta Hawks,211.0,NO,52,246,True,SKIPPED,Weak offense (110.7) | Fast pace (101.8) | Washington Wizards hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-15,Denver Nuggets @ New Orleans Pelicans,215.5,NO,58,195,False,SKIPPED,Strong offense (115.2) | Above average pace (99.4) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (5+ days),2024-11
2024-11-15,Minnesota Timberwolves @ Sacramento Kings,215.0,NO,65,256,True,SKIPPED,Elite offense (116.7) | Average pace (97.8) | Sacramento Kings hot (HOT) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-15,Los Angeles Lakers @ San Antonio Spurs,212.5,NO,57,235,True,SKIPPED,Strong offense (115.2) | Above average pace (98.4) | Los Angeles Lakers hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2024-11
2024-11-15,Los Angeles Clippers @ Houston Rockets,212.0,NO,58,229,True,SKIPPED,Strong offense (115.2) | Above average pace (98.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-15,Phoenix Suns @ Oklahoma City Thunder,219.0,NO,60,182,False,SKIPPED,Elite offense (118.2) | Above average pace (98.5) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-15,Memphis Grizzlies @ Golden State Warriors,220.5,YES,82,241,True,WIN,Elite offense (116.3) | Fast pace (101.0) | Golden State Warriors hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-15,Detroit Pistons @ Toronto Raptors,211.5,NO,35,194,False,SKIPPED,Above-avg offense (112.8) | Above average pace (99.8) | Toronto Raptors cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-15,Chicago Bulls @ Cleveland Cavaliers,224.5,YES,82,270,True,WIN,Elite offense (117.9) | Fast pace (101.3) | Cleveland Cavaliers hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2024-11
2024-11-15,Philadelphia 76ers @ Orlando Magic,200.0,NO,23,184,False,SKIPPED,Weak offense (110.7) | Average pace (96.8) | Philadelphia 76ers cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-15,Brooklyn Nets @ New York Knicks,206.0,NO,40,246,True,SKIPPED,Above-avg offense (113.5) | Average pace (96.6) | Brooklyn Nets hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-15,Miami Heat @ Indiana Pacers,213.0,NO,58,235,True,SKIPPED,Strong offense (115.0) | Above average pace (98.1) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (3+ days),2024-11
2024-11-16,Milwaukee Bucks @ Charlotte Hornets,205.5,NO,42,229,True,SKIPPED,Weak offense (111.6) | Above average pace (98.4) | Charlotte Hornets hot (WARM) | Moderate buffer (15.1) | Both teams rested (3+ days),2024-11
2024-11-16,Toronto Raptors @ Boston Celtics,212.0,NO,50,249,True,SKIPPED,Strong offense (115.5) | Average pace (97.7) | Boston Celtics hot (HOT) | Moderate buffer (15.2) | Toronto Raptors on back-to-back,2024-11
2024-11-16,Los Angeles Lakers @ New Orleans Pelicans,208.0,NO,42,203,False,SKIPPED,Above-avg offense (113.2) | Above average pace (98.3) | Los Angeles Lakers hot (HOT) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2024-11
2024-11-16,San Antonio Spurs @ Dallas Mavericks,213.0,NO,53,203,False,SKIPPED,Strong offense (114.6) | Above average pace (99.2) | Both teams neutral form | Moderate buffer (15.1) | San Antonio Spurs on back-to-back,2024-11
2024-11-16,Utah Jazz @ Sacramento Kings,212.5,NO,47,238,True,SKIPPED,Above-avg offense (114.0) | Above average pace (99.1) | Sacramento Kings hot (HOT) | Moderate buffer (15.1) | Sacramento Kings on back-to-back,2024-11
2024-11-17,Houston Rockets @ Chicago Bulls,217.0,NO,60,250,True,SKIPPED,Strong offense (114.7) | Fast pace (100.7) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-17,Detroit Pistons @ Washington Wizards,208.5,NO,52,228,True,SKIPPED,Weak offense (110.9) | Fast pace (100.3) | Washington Wizards hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-17,Dallas Mavericks @ Oklahoma City Thunder,219.5,NO,55,240,True,SKIPPED,Elite offense (117.5) | Above average pace (99.6) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.2) | Dallas Mavericks on back-to-back,2024-11
2024-11-17,Atlanta Hawks @ Portland Trail Blazers,214.0,NO,58,224,True,SKIPPED,Above-avg offense (113.2) | Fast pace (100.7) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2024-11
2024-11-17,Denver Nuggets @ Memphis Grizzlies,227.5,NO,78,195,False,SKIPPED,Elite offense (118.8) | Fast pace (101.5) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-17,Charlotte Hornets @ Cleveland Cavaliers,212.0,NO,65,242,True,SKIPPED,Strong offense (114.5) | Above average pace (98.7) | Both teams hot (WARM/WARM) | Moderate buffer (15.0) | Charlotte Hornets on back-to-back,2024-11
2024-11-17,Utah Jazz @ Los Angeles Clippers,210.0,NO,30,221,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.8) | Utah Jazz cold (scoring slump) | Tight buffer (14.8) | Utah Jazz on back-to-back,2024-11
2024-11-17,Brooklyn Nets @ New York Knicks,206.0,NO,40,218,True,SKIPPED,Above-avg offense (113.5) | Average pace (96.6) | Brooklyn Nets hot (HOT) | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-17,Phoenix Suns @ Minnesota Timberwolves,213.0,NO,56,237,True,SKIPPED,Elite offense (116.4) | Average pace (97.2) | Both teams neutral form | Tight buffer (14.9) | Both teams rested (2+ days),2024-11
2024-11-17,Miami Heat @ Indiana Pacers,213.0,NO,58,229,True,SKIPPED,Strong offense (115.0) | Above average pace (98.1) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2024-11
2024-11-18,Golden State Warriors @ Los Angeles Clippers,211.5,NO,57,201,False,SKIPPED,Strong offense (115.0) | Above average pace (98.1) | Golden State Warriors hot (WARM) | Moderate buffer (15.2) | Los Angeles Clippers on back-to-back,2024-11
2024-11-18,Atlanta Hawks @ Sacramento Kings,219.0,NO,62,217,False,SKIPPED,Strong offense (115.7) | Fast pace (100.4) | Sacramento Kings hot (HOT) | Tight buffer (14.9) | Atlanta Hawks on back-to-back,2024-11
2024-11-18,Orlando Magic @ Phoenix Suns,204.0,NO,36,208,True,SKIPPED,Above-avg offense (112.8) | Average pace (96.6) | Both teams neutral form | Moderate buffer (15.0) | Phoenix Suns on back-to-back,2024-11
